"","Species_all","Plant_species","guild","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Clusters"
"11","Achillea millefolium","Achillea millefolium","Non-syrphids-diptera","17_1_arroyo_correa_new_zealand_2019_1.csv",13,0.245693989427566,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"12","Achillea millefolium","Achillea millefolium","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",1,-0.546735883787886,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"13","Achillea millefolium","Achillea millefolium","Bee","17_1_arroyo_correa_new_zealand_2019_1.csv",14,0.307397959375128,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"14","Achillea millefolium","Achillea millefolium","Lepidoptera","17_1_arroyo_correa_new_zealand_2019_1.csv",8,-0.0628258603102451,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"15","Achillea millefolium","Achillea millefolium","Coleoptera","17_3_arroyo_correa_new_zealand_2019_3.csv",3,-0.34497436195172,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"16","Achillea millefolium","Achillea millefolium","Syrphids","17_3_arroyo_correa_new_zealand_2019_3.csv",2,-0.404873447306681,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"17","Achillea millefolium","Achillea millefolium","Syrphids","2_1_dicks_2002_england_shelfanger.csv",4,-0.313805943209871,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"18","Achillea millefolium","Achillea millefolium","Lepidoptera","2_1_dicks_2002_england_shelfanger.csv",3,-0.31833705656045,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"19","Achillea millefolium","Achillea millefolium","Bee","17_3_arroyo_correa_new_zealand_2019_3.csv",30,1.27230094263223,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"20","Achillea millefolium","Achillea millefolium","Bee","17_2_arroyo_correa_new_zealand_2019_2.csv",2,-0.3296371493346,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"21","Achillea millefolium","Achillea millefolium","Bee","6_1_inouye_1988_australia.csv",15,-0.00401028765614588,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11548821047223,"Capitulum","actinomorphic",-0.212143407509901,-0.108745689439192,-0.14039003013033,-0.672193395891958,-0.513760785826401,-0.445328412808973,-0.120815933404818,"herb","Perennial",-0.354464421361061,4
"22","Achillea wilsoniana","Achillea wilsoniana","Lepidoptera","5_1_fang_2008_china.csv",4,-0.473992744990741,"Asterales","Asteraceae","Achillea","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","800","800","6","6","4","3","15","herb","perennial","0.65","Hermaphrodite","self_incompatible","none",-0.298310480330713,"Capitulum","actinomorphic",-0.139099420427723,1.82645199272948,-0.791596895681048,-0.477591236452913,-0.417695546342235,-0.390156069559723,-0.120815933404818,"herb","Perennial",-0.397938987789084,3
"23","Achillea wilsoniana","Achillea wilsoniana","Syrphids","5_1_fang_2008_china.csv",10,-0.347212843570945,"Asterales","Asteraceae","Achillea","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","800","800","6","6","4","3","15","herb","perennial","0.65","Hermaphrodite","self_incompatible","none",-0.298310480330713,"Capitulum","actinomorphic",-0.139099420427723,1.82645199272948,-0.791596895681048,-0.477591236452913,-0.417695546342235,-0.390156069559723,-0.120815933404818,"herb","Perennial",-0.397938987789084,3
"24","Achillea wilsoniana","Achillea wilsoniana","Non-syrphids-diptera","5_1_fang_2008_china.csv",21,-0.114783024301318,"Asterales","Asteraceae","Achillea","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","800","800","6","6","4","3","15","herb","perennial","0.65","Hermaphrodite","self_incompatible","none",-0.298310480330713,"Capitulum","actinomorphic",-0.139099420427723,1.82645199272948,-0.791596895681048,-0.477591236452913,-0.417695546342235,-0.390156069559723,-0.120815933404818,"herb","Perennial",-0.397938987789084,3
"25","Aciphylla glacialis","Aciphylla glacialis","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",59,1.70169872875789,"Apiales","Apiaceae","Aciphylla","dioecious","dioecious","none","quantitative","0","dish","actinomorphic","1000","200","200","2.25","0.5","1","2","herb","perennial","0.42499999999999999","Dioecious","dioecious","none",-1.11548821047223,"Open","actinomorphic",-0.114751424733664,0.328234432340831,3.56475248076168,-0.664708697451994,-0.627838257713848,-0.610845442556723,-0.128590015144384,"herb","Perennial",-0.463150837431118,4
"26","Aciphylla simplicifolia","Aciphylla simplicifolia","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",1,-0.546735883787886,"Apiales","Apiaceae","Aciphylla","dioecious","dioecious","none","quantitative","0","dish","actinomorphic","1000","1000","200","1.75","0.4","1","2","herb","perennial","0.3","Dioecious","dioecious","none",-1.11548821047223,"Open","actinomorphic",-0.114751424733664,2.32585784619236,3.56475248076168,-0.689657692251872,-0.633842335181608,-0.610845442556723,-0.128590015144384,"herb","Perennial",-0.499379642787803,4
"27","Acrothamnus montanus","Leucopogon montanus","Bee","6_1_inouye_1988_australia.csv",1,-0.546735883787886,"Ericales","Ericaceae","Acrothamnus","hermaphrodite","NA","NA","NA","NA","tube","actinomorphic","750","20","20","2.5","2.75","0.55000000000000004","4","shrub","perennial","0.35","Hermaphrodite","self_compatible","none",0.0274637524200967,"Tube","actinomorphic",-0.145186419351238,-0.121230835775764,-0.47722116748415,-0.652234200052056,-0.492746514689239,-0.660500551481048,-0.127394002569066,"shrub","Perennial",-0.484888120645129,1
"28","Acrothamnus montanus","Leucopogon montanus","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",11,-0.159074743693786,"Ericales","Ericaceae","Acrothamnus","hermaphrodite","NA","NA","NA","NA","tube","actinomorphic","750","20","20","2.5","2.75","0.55000000000000004","4","shrub","perennial","0.35","Hermaphrodite","self_compatible","none",0.0274637524200967,"Tube","actinomorphic",-0.145186419351238,-0.121230835775764,-0.47722116748415,-0.652234200052056,-0.492746514689239,-0.660500551481048,-0.127394002569066,"shrub","Perennial",-0.484888120645129,1
"29","Actaea yunnanensis","Cimicifuga yunnanensis","Syrphids","5_1_fang_2008_china.csv",32,0.117646794968309,"Ranunculales","Ranunculaceae","Actaea","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","60","60","20","8","NA","1.5","1","herb","perennial","0.9","Hermaphrodite","self_compatible","none",0.0524862137618121,"Open","actinomorphic",-0.229187004495742,-0.0213496650831871,-0.47722116748415,-0.377795257253402,-0.092920986176725,-0.555673099307473,-0.129188021432043,"herb","Perennial",-0.325481377075712,1
"30","Actaea yunnanensis","Cimicifuga yunnanensis","Bee","5_1_fang_2008_china.csv",25,-0.0302630900214532,"Ranunculales","Ranunculaceae","Actaea","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","60","60","20","8","NA","1.5","1","herb","perennial","0.9","Hermaphrodite","self_compatible","none",0.0524862137618121,"Open","actinomorphic",-0.229187004495742,-0.0213496650831871,-0.47722116748415,-0.377795257253402,-0.092920986176725,-0.555673099307473,-0.129188021432043,"herb","Perennial",-0.325481377075712,1
"31","Actaea yunnanensis","Cimicifuga yunnanensis","Non-syrphids-diptera","5_1_fang_2008_china.csv",47,0.434596548517801,"Ranunculales","Ranunculaceae","Actaea","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","60","60","20","8","NA","1.5","1","herb","perennial","0.9","Hermaphrodite","self_compatible","none",0.0524862137618121,"Open","actinomorphic",-0.229187004495742,-0.0213496650831871,-0.47722116748415,-0.377795257253402,-0.092920986176725,-0.555673099307473,-0.129188021432043,"herb","Perennial",-0.325481377075712,1
"32","Actaea yunnanensis","Cimicifuga yunnanensis","Non-bee-Hymenoptera","5_1_fang_2008_china.csv",6,-0.431732777850809,"Ranunculales","Ranunculaceae","Actaea","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","60","60","20","8","NA","1.5","1","herb","perennial","0.9","Hermaphrodite","self_compatible","none",0.0524862137618121,"Open","actinomorphic",-0.229187004495742,-0.0213496650831871,-0.47722116748415,-0.377795257253402,-0.092920986176725,-0.555673099307473,-0.129188021432043,"herb","Perennial",-0.325481377075712,1
"33","Adenophora capillaris","Adenophora capillaris","Bee","5_1_fang_2008_china.csv",66,0.836066236347157,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.63227021325118,"Campanulate","actinomorphic",-0.232839203849851,-0.0962605431026196,-0.645636736161059,-0.153254304054504,0.182712200433802,1.48570360091478,-0.0388890719955372,"herb","Perennial",-0.368955943503735,1
"34","Adenophora capillaris","Adenophora capillaris","Syrphids","5_1_fang_2008_china.csv",3,-0.495122728560707,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.63227021325118,"Campanulate","actinomorphic",-0.232839203849851,-0.0962605431026196,-0.645636736161059,-0.153254304054504,0.182712200433802,1.48570360091478,-0.0388890719955372,"herb","Perennial",-0.368955943503735,1
"35","Adenophora capillaris","Adenophora capillaris","Coleoptera","5_1_fang_2008_china.csv",2,-0.516252712130673,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.63227021325118,"Campanulate","actinomorphic",-0.232839203849851,-0.0962605431026196,-0.645636736161059,-0.153254304054504,0.182712200433802,1.48570360091478,-0.0388890719955372,"herb","Perennial",-0.368955943503735,1
"36","Adenophora capillaris","Adenophora capillaris","Non-syrphids-diptera","5_1_fang_2008_china.csv",9,-0.368342827140911,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.63227021325118,"Campanulate","actinomorphic",-0.232839203849851,-0.0962605431026196,-0.645636736161059,-0.153254304054504,0.182712200433802,1.48570360091478,-0.0388890719955372,"herb","Perennial",-0.368955943503735,1
"37","Adenophora jasionifolia","Adenophora jasionifolia","Bee","5_1_fang_2008_china.csv",84,1.21640594060655,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","10","10","20","20","18.440000000000001","20","193","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.390661214640658,"Campanulate","actinomorphic",-0.235274003419257,-0.146201128448908,-0.47722116748415,0.22098061794366,0.449293240002362,1.48570360091478,-0.014370814201519,"herb","Perennial",-0.45590507635978,1
"38","Adenophora jasionifolia","Adenophora jasionifolia","Syrphids","5_1_fang_2008_china.csv",9,-0.368342827140911,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","10","10","20","20","18.440000000000001","20","193","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.390661214640658,"Campanulate","actinomorphic",-0.235274003419257,-0.146201128448908,-0.47722116748415,0.22098061794366,0.449293240002362,1.48570360091478,-0.014370814201519,"herb","Perennial",-0.45590507635978,1
"39","Adenophora jasionifolia","Adenophora jasionifolia","Non-syrphids-diptera","5_1_fang_2008_china.csv",3,-0.495122728560707,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","10","10","20","20","18.440000000000001","20","193","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.390661214640658,"Campanulate","actinomorphic",-0.235274003419257,-0.146201128448908,-0.47722116748415,0.22098061794366,0.449293240002362,1.48570360091478,-0.014370814201519,"herb","Perennial",-0.45590507635978,1
"40","Adenophora khasiana","Adenophora khasiana","Non-syrphids-diptera","5_1_fang_2008_china.csv",5,-0.452862761420775,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.390661214640658,"Campanulate","actinomorphic",-0.224317405356931,0.0785315056093895,-0.14039003013033,0.969450461939987,0.57838090555921,1.92708234690878,0.0831042106868949,"herb","Perennial",-0.325481377075712,1
"41","Adenophora khasiana","Adenophora khasiana","Syrphids","5_1_fang_2008_china.csv",6,-0.431732777850809,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.390661214640658,"Campanulate","actinomorphic",-0.224317405356931,0.0785315056093895,-0.14039003013033,0.969450461939987,0.57838090555921,1.92708234690878,0.0831042106868949,"herb","Perennial",-0.325481377075712,1
"42","Adenophora khasiana","Adenophora khasiana","Bee","5_1_fang_2008_china.csv",74,1.00510610490689,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.390661214640658,"Campanulate","actinomorphic",-0.224317405356931,0.0785315056093895,-0.14039003013033,0.969450461939987,0.57838090555921,1.92708234690878,0.0831042106868949,"herb","Perennial",-0.325481377075712,1
"43","Adenophora khasiana","Adenophora khasiana","Coleoptera","5_1_fang_2008_china.csv",5,-0.452862761420775,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.390661214640658,"Campanulate","actinomorphic",-0.224317405356931,0.0785315056093895,-0.14039003013033,0.969450461939987,0.57838090555921,1.92708234690878,0.0831042106868949,"herb","Perennial",-0.325481377075712,1
"44","Aeschynomene mollicula","Aeschynomene mollicula","Bee","10_1_souza_2017_brazil_chaco.csv",56,0.048217271582395,"Fabales","Fabaceae","Aeschynomene","hermaphrodite","self_compatible","NA","NA","NA","papilionaceous","zygomorphic","5","5","2.1","2.1","7.1","5","15","shrub","perennial","1","Hermaphrodite","self_compatible","high",0.697508578130511,"Papilionaceous","zygomorphic",-0.235882703311609,-0.15868627478548,-0.879172991393041,-0.672193395891958,-0.231569144841663,-0.169466696562723,-0.120815933404818,"shrub","Perennial",-0.296498332790364,5
"45","Agarista salicifolia","Agauria salicifolia","Bee","14_2_kaiser-bunbury_2010_mauritius_restored.csv",3,-0.394327138704906,"Ericales","Ericaceae","Agarista","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","2000","30","10","4.5","8.5","7","7","tree","perennial","10.45","Hermaphrodite","self_compatible","none",-0.151463087721327,"Tube","actinomorphic",0.00698855373663176,-0.0962605431026196,-0.701775259053363,-0.552438220852545,-0.147512060293018,0.0512226764342774,-0.125599983706089,"tree","Perennial",2.44239935217506,1
"46","Agarista salicifolia","Agauria salicifolia","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",3,-0.394327138704906,"Ericales","Ericaceae","Agarista","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","2000","30","10","4.5","8.5","7","7","tree","perennial","10.45","Hermaphrodite","self_compatible","none",-0.151463087721327,"Tube","actinomorphic",0.00698855373663176,-0.0962605431026196,-0.701775259053363,-0.552438220852545,-0.147512060293018,0.0512226764342774,-0.125599983706089,"tree","Perennial",2.44239935217506,1
"47","Agarista salicifolia","Agauria salicifolia","Syrphids","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.468991134801149,"Ericales","Ericaceae","Agarista","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","2000","30","10","4.5","8.5","7","7","tree","perennial","10.45","Hermaphrodite","self_compatible","none",-0.151463087721327,"Tube","actinomorphic",0.00698855373663176,-0.0962605431026196,-0.701775259053363,-0.552438220852545,-0.147512060293018,0.0512226764342774,-0.125599983706089,"tree","Perennial",2.44239935217506,1
"48","Agarista salicifolia","Agauria salicifolia","Lepidoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",11,-0.0956711543199322,"Ericales","Ericaceae","Agarista","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","2000","30","10","4.5","8.5","7","7","tree","perennial","10.45","Hermaphrodite","self_compatible","none",-0.151463087721327,"Tube","actinomorphic",0.00698855373663176,-0.0962605431026196,-0.701775259053363,-0.552438220852545,-0.147512060293018,0.0512226764342774,-0.125599983706089,"tree","Perennial",2.44239935217506,1
"49","Agrimonia pilosa","Agrimonia pilosa","Non-syrphids-diptera","5_1_fang_2008_china.csv",6,-0.431732777850809,"Rosales","Rosaceae","Agrimonia","hermaphrodite","self_compatible","NA","NA","NA","dish","actinomorphic","30","30","18","7.5","1","3","2","herb","perennial","0.75","Hermaphrodite","self_compatible","none",-0.0368749887287638,"Open","actinomorphic",-0.232839203849851,-0.0962605431026196,-0.522131985797992,-0.40274425205328,-0.597817870375046,-0.390156069559723,-0.128590015144384,"herb","Perennial",-0.368955943503735,1
